,food_name,food_img_path,health_code
175,Baked Potato-Train (1156).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1156).jpg,1
176,Baked Potato-Train (1157).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1157).jpg,1
177,Baked Potato-Train (1158).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1158).jpg,1
178,Baked Potato-Train (1159).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1159).jpg,1
179,Baked Potato-Train (116).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (116).jpg,1
180,Baked Potato-Train (1160).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1160).jpg,1
181,Baked Potato-Train (1161).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1161).jpg,1
182,Baked Potato-Train (1162).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1162).jpg,1
183,Baked Potato-Train (1163).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1163).jpg,1
184,Baked Potato-Train (1164).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1164).jpg,1
185,Baked Potato-Train (1165).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1165).jpg,1
186,Baked Potato-Train (1166).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1166).jpg,1
187,Baked Potato-Train (1167).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1167).jpg,1
188,Baked Potato-Train (1168).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1168).jpg,1
189,Baked Potato-Train (1169).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1169).jpg,1
190,Baked Potato-Train (117).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (117).jpg,1
191,Baked Potato-Train (1170).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1170).jpg,1
192,Baked Potato-Train (1171).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1171).jpg,1
193,Baked Potato-Train (1172).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1172).jpg,1
194,Baked Potato-Train (1173).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1173).jpg,1
195,Baked Potato-Train (1174).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1174).jpg,1
196,Baked Potato-Train (1175).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1175).jpg,1
197,Baked Potato-Train (1176).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1176).jpg,1
198,Baked Potato-Train (1177).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1177).jpg,1
199,Baked Potato-Train (1178).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1178).jpg,1
200,Baked Potato-Train (1179).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1179).jpg,1
201,Baked Potato-Train (118).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (118).jpg,1
202,Baked Potato-Train (1180).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1180).jpg,1
203,Baked Potato-Train (1181).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1181).jpg,1
204,Baked Potato-Train (1182).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1182).jpg,1
205,Baked Potato-Train (1183).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1183).jpg,1
206,Baked Potato-Train (1184).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1184).jpg,1
207,Baked Potato-Train (1185).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1185).jpg,1
208,Baked Potato-Train (1186).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1186).jpg,1
209,Baked Potato-Train (1187).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1187).jpg,1
210,Baked Potato-Train (1188).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1188).jpg,1
211,Baked Potato-Train (1189).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1189).jpg,1
212,Baked Potato-Train (119).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (119).jpg,1
213,Baked Potato-Train (1190).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1190).jpg,1
214,Baked Potato-Train (1191).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1191).jpg,1
215,Baked Potato-Train (1192).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1192).jpg,1
216,Baked Potato-Train (1193).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1193).jpg,1
217,Baked Potato-Train (1194).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1194).jpg,1
218,Baked Potato-Train (1195).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1195).jpg,1
219,Baked Potato-Train (1196).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1196).jpg,1
220,Baked Potato-Train (1197).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1197).jpg,1
221,Baked Potato-Train (1198).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1198).jpg,1
222,Baked Potato-Train (1199).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1199).jpg,1
223,Baked Potato-Train (12).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (12).jpg,1
224,Baked Potato-Train (120).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (120).jpg,1
225,Baked Potato-Train (1200).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1200).jpg,1
226,Baked Potato-Train (1201).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1201).jpg,1
227,Baked Potato-Train (1202).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1202).jpg,1
228,Baked Potato-Train (1203).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1203).jpg,1
229,Baked Potato-Train (1204).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1204).jpg,1
230,Baked Potato-Train (1205).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1205).jpg,1
231,Baked Potato-Train (1206).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1206).jpg,1
232,Baked Potato-Train (1207).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1207).jpg,1
233,Baked Potato-Train (1208).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1208).jpg,1
234,Baked Potato-Train (1209).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1209).jpg,1
235,Baked Potato-Train (121).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (121).jpg,1
236,Baked Potato-Train (1210).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1210).jpg,1
237,Baked Potato-Train (1211).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1211).jpg,1
238,Baked Potato-Train (1212).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1212).jpg,1
239,Baked Potato-Train (1213).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1213).jpg,1
240,Baked Potato-Train (1214).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1214).jpg,1
241,Baked Potato-Train (1215).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1215).jpg,1
242,Baked Potato-Train (1216).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1216).jpg,1
243,Baked Potato-Train (1217).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1217).jpg,1
244,Baked Potato-Train (1218).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1218).jpg,1
245,Baked Potato-Train (1219).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1219).jpg,1
246,Baked Potato-Train (122).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (122).jpg,1
247,Baked Potato-Train (1220).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1220).jpg,1
248,Baked Potato-Train (1221).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1221).jpg,1
249,Baked Potato-Train (1222).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1222).jpg,1
250,Baked Potato-Train (1223).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1223).jpg,1
251,Baked Potato-Train (1224).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1224).jpg,1
252,Baked Potato-Train (1225).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1225).jpg,1
253,Baked Potato-Train (1226).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1226).jpg,1
254,Baked Potato-Train (1227).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1227).jpg,1
255,Baked Potato-Train (1228).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1228).jpg,1
256,Baked Potato-Train (1229).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1229).jpg,1
257,Baked Potato-Train (123).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (123).jpg,1
258,Baked Potato-Train (1230).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1230).jpg,1
259,Baked Potato-Train (1231).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1231).jpg,1
260,Baked Potato-Train (1232).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1232).jpg,1
261,Baked Potato-Train (1233).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1233).jpg,1
262,Baked Potato-Train (1234).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1234).jpg,1
263,Baked Potato-Train (1235).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1235).jpg,1
264,Baked Potato-Train (1236).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1236).jpg,1
265,Baked Potato-Train (1237).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1237).jpg,1
266,Baked Potato-Train (1238).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1238).jpg,1
267,Baked Potato-Train (1239).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1239).jpg,1
268,Baked Potato-Train (124).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (124).jpg,1
269,Baked Potato-Train (1240).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1240).jpg,1
270,Baked Potato-Train (1241).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1241).jpg,1
271,Baked Potato-Train (1242).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1242).jpg,1
272,Baked Potato-Train (1243).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1243).jpg,1
273,Baked Potato-Train (1244).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1244).jpg,1
274,Baked Potato-Train (1245).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1245).jpg,1
275,Baked Potato-Train (1246).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1246).jpg,1
276,Baked Potato-Train (1247).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1247).jpg,1
277,Baked Potato-Train (1248).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1248).jpg,1
278,Baked Potato-Train (1249).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1249).jpg,1
279,Baked Potato-Train (125).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (125).jpg,1
280,Baked Potato-Train (1250).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1250).jpg,1
281,Baked Potato-Train (1251).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1251).jpg,1
282,Baked Potato-Train (1252).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1252).jpg,1
283,Baked Potato-Train (1253).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1253).jpg,1
284,Baked Potato-Train (1254).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1254).jpg,1
285,Baked Potato-Train (1255).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1255).jpg,1
286,Baked Potato-Train (1256).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1256).jpg,1
287,Baked Potato-Train (1257).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1257).jpg,1
288,Baked Potato-Train (1258).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1258).jpg,1
289,Baked Potato-Train (1259).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1259).jpg,1
290,Baked Potato-Train (126).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (126).jpg,1
291,Baked Potato-Train (1260).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1260).jpg,1
292,Baked Potato-Train (1261).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1261).jpg,1
293,Baked Potato-Train (1262).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1262).jpg,1
294,Baked Potato-Train (1263).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1263).jpg,1
295,Baked Potato-Train (1264).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1264).jpg,1
296,Baked Potato-Train (1265).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1265).jpg,1
297,Baked Potato-Train (1266).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1266).jpg,1
298,Baked Potato-Train (1267).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1267).jpg,1
299,Baked Potato-Train (1268).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1268).jpg,1
300,Baked Potato-Train (1269).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1269).jpg,1
301,Baked Potato-Train (127).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (127).jpg,1
302,Baked Potato-Train (1270).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1270).jpg,1
303,Baked Potato-Train (1271).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1271).jpg,1
304,Baked Potato-Train (1272).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1272).jpg,1
305,Baked Potato-Train (1273).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1273).jpg,1
306,Baked Potato-Train (1274).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1274).jpg,1
307,Baked Potato-Train (1275).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Baked Potato/Baked Potato-Train (1275).jpg,1
